2650,-2780,2991,-102,-183,-917,-5530,2726,-11572
2677,-2746,3003,-91,-155,-921,-5494,2718,-11526
2904,-2130,3248,28,-39,-795,-5370,3232,-11418
2905,-1994,3302,34,-29,-804,-5392,3118,-11372
3106,-1760,3174,60,-30,-713,-5932,2950,-11640
3109,-1754,3205,57,-7,-692,-5988,3060,-11456
3244,-1888,3401,-30,-120,-641,-6000,3208,-11578
3264,-1920,3416,-17,-54,-646,-5986,3196,-11572
3229,-2040,4193,-174,-142,-647,-5496,4016,-10878
3194,-2033,4233,-177,-136,-641,-5324,4138,-10968
3489,-2320,4554,-302,-163,-636,-5098,3702,-11548
3499,-2312,4568,-292,-137,-648,-5148,3592,-11470
3513,-2034,4565,-270,-136,-532,-5236,3084,-11124
3539,-1971,4559,-267,-126,-524,-5262,3050,-11020
3486,-1361,4607,-207,-158,-425,-5658,2834,-10206
3491,-1333,4612,-196,-159,-427,-5554,2940,-10034
3622,-962,4960,-208,-251,-351,-5128,2196,-10426
3621,-925,4992,-209,-255,-347,-5454,2452,-10250
3520,-711,5185,-267,-248,-305,-5282,2860,-10506
3502,-708,5197,-251,-249,-300,-5230,2844,-10588
3488,-805,5294,-217,-197,-228,-5186,5834,-10352
3504,-820,5305,-226,-191,-220,-5126,6110,-10340
3730,-912,5570,-244,-103,-168,-4226,6332,-10150
3723,-914,5577,-238,-96,-162,-4228,6350,-10098
3660,-265,6518,-205,-233,-21,-4344,3912,-9164
3636,-244,6613,-217,-232,-13,-4380,3900,-9018
3568,-68,7090,-243,-178,34,-5276,4186,-7596
3572,-77,7146,-241,-128,33,-5326,4452,-7844
3576,47,7321,-191,-10,43,-4722,5738,-8596
3580,49,7317,-179,-15,42,-4750,5712,-8510
3699,-337,7535,-236,-26,61,-5104,5550,-8380
3685,-352,7579,-239,-8,74,-5112,5662,-8436
3619,-448,7870,-317,14,164,-4922,6636,-8752
3618,-467,7881,-297,19,163,-4874,6634,-8756
3601,-473,7886,-282,19,172,-4914,6498,-8694
3590,-465,7902,-292,20,178,-4980,6516,-8770
3601,-473,7886,-282,19,172,-4914,6498,-8694
3590,-465,7902,-292,20,178,-4980,6516,-8770
3500,-119,8111,-171,72,240,-5380,5166,-8250
3506,-97,8114,-186,85,232,-5282,5200,-8338
3514,-36,8118,-170,90,233,-5218,5298,-8584
3513,-5,8131,-173,105,235,-5176,5546,-8640
3500,-119,8111,-171,72,240,-5380,5166,-8250
3506,-97,8114,-186,85,232,-5282,5200,-8338
3514,-36,8118,-170,90,233,-5218,5298,-8584
3513,-5,8131,-173,105,235,-5176,5546,-8640
3246,1003,7527,-176,206,302,-5302,7842,-10090
3223,1006,7512,-187,209,304,-5310,7964,-10096
3207,1014,7505,-195,207,311,-5320,7956,-10100
3177,1031,7486,-201,206,309,-5324,7896,-10142
3157,1024,7481,-209,220,313,-5324,7900,-10152
3514,-36,8118,-170,90,233,-5218,5298,-8584
3513,-5,8131,-173,105,235,-5176,5546,-8640
3246,1003,7527,-176,206,302,-5302,7842,-10090
3223,1006,7512,-187,209,304,-5310,7964,-10096
3207,1014,7505,-195,207,311,-5320,7956,-10100
3177,1031,7486,-201,206,309,-5324,7896,-10142
3157,1024,7481,-209,220,313,-5324,7900,-10152
1813,-814,6310,-602,71,603,-6658,7286,-11246
1785,-819,6256,-632,24,610,-6994,7144,-10120
3246,1003,7527,-176,206,302,-5302,7842,-10090
3223,1006,7512,-187,209,304,-5310,7964,-10096
3207,1014,7505,-195,207,311,-5320,7956,-10100
3177,1031,7486,-201,206,309,-5324,7896,-10142
3157,1024,7481,-209,220,313,-5324,7900,-10152
1813,-814,6310,-602,71,603,-6658,7286,-11246
1785,-819,6256,-632,24,610,-6994,7144,-10120
1572,-3197,2130,-1272,-478,950,-5608,7710,-10174
1554,-3360,2042,-1283,-537,971,-5602,7820,-10498
3207,1014,7505,-195,207,311,-5320,7956,-10100
3177,1031,7486,-201,206,309,-5324,7896,-10142
3157,1024,7481,-209,220,313,-5324,7900,-10152
1813,-814,6310,-602,71,603,-6658,7286,-11246
1785,-819,6256,-632,24,610,-6994,7144,-10120
