-8860,-1757,-20,-587,-193,-260,-8741,-537,2413
-8880,-1786,-34,-589,-202,-263,-8748,-552,2409
-8863,-1813,142,-612,-224,-245,-8717,-602,2408
-8850,-1833,145,-622,-231,-239,-8712,-603,2417
-8742,-1832,332,-622,-273,-215,-8621,-658,2415
-8751,-1857,337,-615,-275,-217,-8604,-649,2420
-8582,-1907,409,-522,-254,-229,-8474,-694,2402
-8586,-1949,447,-497,-247,-234,-8421,-721,2369
-8431,-1985,460,-363,-192,-265,-8255,-794,2267
-8387,-2023,429,-340,-182,-269,-8223,-808,2249
-8344,-2018,368,-320,-174,-269,-8205,-824,2248
-8396,-1968,398,-290,-162,-275,-8187,-828,2226
-8344,-2018,368,-320,-174,-269,-8205,-824,2248
-8396,-1968,398,-290,-162,-275,-8187,-828,2226
-8301,-1550,268,-33,-13,-283,-7954,-839,2151
-8288,-1527,290,-4,4,-283,-7959,-820,2134
-8271,-1505,265,34,29,-285,-7917,-808,2146
-8220,-1439,259,62,47,-283,-7905,-807,2170
-8301,-1550,268,-33,-13,-283,-7954,-839,2151
-8288,-1527,290,-4,4,-283,-7959,-820,2134
-8271,-1505,265,34,29,-285,-7917,-808,2146
-8220,-1439,259,62,47,-283,-7905,-807,2170
-8047,-1118,173,577,484,-378,-7774,-559,2249
-8056,-1108,175,609,517,-381,-7757,-538,2234
-8065,-1118,131,644,541,-384,-7737,-493,2232
-8042,-1134,141,686,576,-387,-7723,-466,2203
-8017,-1125,120,716,602,-391,-7730,-463,2203
-8271,-1505,265,34,29,-285,-7917,-808,2146
-8220,-1439,259,62,47,-283,-7905,-807,2170
-8047,-1118,173,577,484,-378,-7774,-559,2249
-8056,-1108,175,609,517,-381,-7757,-538,2234
-8065,-1118,131,644,541,-384,-7737,-493,2232
-8042,-1134,141,686,576,-387,-7723,-466,2203
-8017,-1125,120,716,602,-391,-7730,-463,2203
-7896,-1430,-227,1082,909,-127,-8273,-189,2093
-7893,-1428,-256,1093,916,-111,-8310,-208,2124
-8047,-1118,173,577,484,-378,-7774,-559,2249
-8056,-1108,175,609,517,-381,-7757,-538,2234
-8065,-1118,131,644,541,-384,-7737,-493,2232
-8042,-1134,141,686,576,-387,-7723,-466,2203
-8017,-1125,120,716,602,-391,-7730,-463,2203
-7896,-1430,-227,1082,909,-127,-8273,-189,2093
-7893,-1428,-256,1093,916,-111,-8310,-208,2124
-8063,-1502,67,1055,1244,177,-8257,-11,2287
-8055,-1510,84,1008,1295,207,-8223,-1,2302
-8065,-1118,131,644,541,-384,-7737,-493,2232
-8042,-1134,141,686,576,-387,-7723,-466,2203
-8017,-1125,120,716,602,-391,-7730,-463,2203
-7896,-1430,-227,1082,909,-127,-8273,-189,2093
-7893,-1428,-256,1093,916,-111,-8310,-208,2124
-8063,-1502,67,1055,1244,177,-8257,-11,2287
-8055,-1510,84,1008,1295,207,-8223,-1,2302
-8934,-1509,176,1065,2883,-262,-9233,752,2561
-9040,-1522,215,1070,2934,-347,-9334,753,2584
-8017,-1125,120,716,602,-391,-7730,-463,2203
-7896,-1430,-227,1082,909,-127,-8273,-189,2093
-7893,-1428,-256,1093,916,-111,-8310,-208,2124
-8063,-1502,67,1055,1244,177,-8257,-11,2287
-8055,-1510,84,1008,1295,207,-8223,-1,2302
-8934,-1509,176,1065,2883,-262,-9233,752,2561
-9040,-1522,215,1070,2934,-347,-9334,753,2584
-7595,-1369,587,143,1737,-501,-8037,767,2563
-7473,-1363,668,170,1715,-479,-8001,749,2546
-7893,-1428,-256,1093,916,-111,-8310,-208,2124
-8063,-1502,67,1055,1244,177,-8257,-11,2287
-8055,-1510,84,1008,1295,207,-8223,-1,2302
-8934,-1509,176,1065,2883,-262,-9233,752,2561
-9040,-1522,215,1070,2934,-347,-9334,753,2584
-7595,-1369,587,143,1737,-501,-8037,767,2563
-7473,-1363,668,170,1715,-479,-8001,749,2546
-10625,-1468,2128,2387,1151,-372,-11069,1441,2660
-10824,-1437,2177,2414,1076,-361,-11167,1373,2692
-8055,-1510,84,1008,1295,207,-8223,-1,2302
-8934,-1509,176,1065,2883,-262,-9233,752,2561
-9040,-1522,215,1070,2934,-347,-9334,753,2584
-7595,-1369,587,143,1737,-501,-8037,767,2563
-7473,-1363,668,170,1715,-479,-8001,749,2546
-10625,-1468,2128,2387,1151,-372,-11069,1441,2660
-10824,-1437,2177,2414,1076,-361,-11167,1373,2692
-7331,-784,1666,3104,45,261,-7798,1350,2200
-7194,-745,1585,3140,7,244,-7632,1406,2215
-9040,-1522,215,1070,2934,-347,-9334,753,2584
-7595,-1369,587,143,1737,-501,-8037,767,2563
-7473,-1363,668,170,1715,-479,-8001,749,2546
-10625,-1468,2128,2387,1151,-372,-11069,1441,2660
-10824,-1437,2177,2414,1076,-361,-11167,1373,2692
-7331,-784,1666,3104,45,261,-7798,1350,2200
-7194,-745,1585,3140,7,244,-7632,1406,2215
-7911,-1054,869,2647,-172,-167,-7464,1601,2644
-7966,-1053,903,2579,-179,-173,-7467,1517,2636
-7473,-1363,668,170,1715,-479,-8001,749,2546
-10625,-1468,2128,2387,1151,-372,-11069,1441,2660
-10824,-1437,2177,2414,1076,-361,-11167,1373,2692
-7331,-784,1666,3104,45,261,-7798,1350,2200
-7194,-745,1585,3140,7,244,-7632,1406,2215
-7911,-1054,869,2647,-172,-167,-7464,1601,2644
-7966,-1053,903,2579,-179,-173,-7467,1517,2636
-7674,-1519,998,1620,-259,-54,-8228,35,1413
