66,-54,-44,-122,-48,-48,4,2,-28
94,118,50,-106,-47,-14,-42,-44,-10
-12,62,-108,79,46,-29,-114,46,76
70,72,126,41,6,-10,14,34,-70
102,94,24,-18,-32,69,112,44,-84
50,40,56,41,-19,105,-68,108,-108
62,-128,-74,-55,-83,-126,38,-118,-28
96,68,-82,-61,-62,127,-62,114,32
38,22,-8,-34,-48,71,-112,-104,94
50,-4,-76,-110,-76,86,74,48,72
-86,-34,-62,-69,-118,-75,-116,76,-16
98,-88,-14,-117,-108,-75,-46,102,-28
76,50,18,79,57,0,-100,64,16
72,56,-122,53,37,5,-20,-40,-110
40,86,-42,-109,24,-49,-34,-120,72
-18,58,-86,76,14,-74,18,-88,8
-46,-60,18,28,-109,-117,-100,-36,-34
-124,6,-18,40,114,-109,84,102,-6
-12,30,-116,17,110,-46,-50,32,118
-110,50,-52,29,-101,-46,-100,90,116
36,-120,-82,10,12,65,-108,92,-92
16,102,22,-8,10,40,-54,126,-84
-40,-30,-54,91,109,-89,-4,32,-2
-60,54,30,90,116,-72,96,-76,48
102,-6,-124,58,57,-17,82,-12,2
40,-80,-84,85,14,-39,-28,40,-74
-124,120,96,89,48,22,-6,-52,-72
90,34,72,15,52,22,-50,12,108
-36,-22,-90,43,125,118,-114,52,24
60,116,-60,-19,-112,72,-66,16,-128
-94,-22,82,-66,-114,-34,60,-120,-22
-90,-66,102,-98,-57,-58,106,78,98
114,-14,-24,-78,94,45,-24,46,100
-114,70,-122,-66,66,91,-60,22,-14
-124,36,-10,-91,14,-10,-104,114,-28
-118,72,32,-109,-15,24,90,-106,-20
4,104,90,-87,-125,57,18,-62,24
-48,-80,76,-128,111,78,110,6,-118
-124,64,-78,74,20,-36,-8,4,-74
100,114,46,127,24,-37,-96,120,-72
92,88,76,-13,-21,-56,70,-128,26
54,-106,80,-74,18,-25,92,-128,-64
-88,-22,56,-11,10,-51,98,-26,-92
56,-2,40,-77,87,-16,66,-124,-88
86,50,-92,-91,-76,28,74,-4,52
82,-128,-44,109,7,36,10,-106,-120
-40,46,-30,-27,-16,-35,-104,-72,8
68,-60,-110,-72,-28,-32,8,-64,62
-12,102,-126,-58,94,121,-6,-36,56
50,-6,-56,-63,126,81,-90,-104,-58
4,12,4,-61,59,-116,44,102,114
-72,40,20,118,-54,114,62,-26,-102
-18,-74,-18,112,-9,27,-86,-78,-106
6,-88,60,-105,32,-10,-96,-78,-74
88,-66,-80,117,126,61,-38,58,76
12,-108,-44,110,-87,45,-60,82,126
-40,78,-22,125,-36,-98,50,-46,-76
118,42,102,-85,121,-61,114,52,-52
-106,64,34,-127,48,122,-2,14,-104
-100,-104,-12,50,-105,93,-86,-18,28
-124,26,-10,-72,20,51,60,-44,-12
-54,-48,50,-65,0,68,-116,52,104
-112,58,-10,-48,-99,84,24,72,42
-94,-2,94,-50,-109,83,98,60,-122
-54,92,-88,113,-33,55,54,-14,28
20,-98,116,-2,-99,-6,70,-72,42
-96,-60,-18,-77,115,-39,100,-28,-18
-126,86,40,-21,-111,-46,16,-40,-46
14,76,-28,49,67,-67,-74,-120,52
40,-46,106,74,-101,-86,-8,-108,-46
114,-70,112,23,68,109,126,6,-4
24,68,-86,10,39,75,-92,116,24
-50,14,90,-125,-103,-59,-84,102,-116
104,-108,-2,111,-52,-97,-34,-72,110
-126,-4,54,-109,39,57,-118,-66,108
58,14,-84,-68,32,39,32,50,0
44,116,-60,-47,81,-23,108,116,-96
40,28,-82,-61,63,-46,72,18,116
28,48,-40,45,65,-69,-52,-72,16
-26,-122,-24,89,26,-98,48,106,120
-20,-40,-50,-39,-99,-118,-96,-36,-32
-66,76,-82,-22,-125,-107,-86,-124,38
-44,72,120,-119,-64,-87,-18,-100,-10
20,20,-12,84,-64,-64,-20,8,-48
-78,90,34,27,-128,-3,54,-40,124
-26,72,22,-16,123,-2,104,-54,26
-48,50,16,-16,-4,34,38,74,108
124,80,-44,-29,-25,34,78,-96,34
94,-22,124,-43,9,-125,-90,-34,-72
108,88,102,113,20,-114,-98,10,124
-122,8,-98,-66,14,-55,-62,-2,-24
118,46,-102,-96,43,-47,-12,-108,-124
-20,-80,72,23,-116,-74,-28,-116,98
-128,-66,-18,14,121,-81,22,16,98
-18,20,126,-128,35,-31,56,-116,0
0,70,-26,115,11,-39,88,118,-32
-56,18,-68,47,-122,94,-16,-94,58
-62,-18,0,69,88,121,-22,114,116
