-7125,-2598,-3471,-855,-43,10,-6693,5277,1840
-7142,-2696,-3513,-859,-105,-18,-6732,5286,1886
-7108,-3141,-3683,-989,-329,-138,-6865,5229,2216
-7081,-3204,-3752,-1031,-357,-152,-6893,5232,2282
-6790,-3534,-3997,-1449,-480,-305,-7047,4997,2574
-6827,-3492,-3924,-1471,-502,-319,-7044,4977,2571
-6832,-3449,-3852,-1487,-510,-330,-7057,4971,2565
-6843,-3362,-3794,-1502,-510,-341,-7050,4982,2583
-6832,-3449,-3852,-1487,-510,-330,-7057,4971,2565
-6843,-3362,-3794,-1502,-510,-341,-7050,4982,2583
-6621,-2949,-4054,-1627,-392,-177,-7005,4803,2506
-6614,-2923,-4116,-1619,-372,-156,-7022,4780,2513
-6597,-2888,-4161,-1608,-351,-131,-7028,4781,2535
-6626,-2838,-4183,-1583,-332,-110,-7023,4782,2543
-6634,-2787,-4173,-1547,-308,-89,-6979,4793,2591
-6634,-2735,-4184,-1512,-293,-75,-6931,4793,2598
-6621,-2949,-4054,-1627,-392,-177,-7005,4803,2506
-6614,-2923,-4116,-1619,-372,-156,-7022,4780,2513
-6597,-2888,-4161,-1608,-351,-131,-7028,4781,2535
-6626,-2838,-4183,-1583,-332,-110,-7023,4782,2543
-6634,-2787,-4173,-1547,-308,-89,-6979,4793,2591
-6634,-2735,-4184,-1512,-293,-75,-6931,4793,2598
-6637,-2844,-3844,-653,-419,-96,-5378,5432,3396
-6561,-2942,-3915,-622,-444,-96,-5362,5352,3465
-6441,-3023,-4003,-592,-467,-95,-5353,5245,3572
-6597,-2888,-4161,-1608,-351,-131,-7028,4781,2535
-6626,-2838,-4183,-1583,-332,-110,-7023,4782,2543
-6634,-2787,-4173,-1547,-308,-89,-6979,4793,2591
-6634,-2735,-4184,-1512,-293,-75,-6931,4793,2598
-6637,-2844,-3844,-653,-419,-96,-5378,5432,3396
-6561,-2942,-3915,-622,-444,-96,-5362,5352,3465
-6441,-3023,-4003,-592,-467,-95,-5353,5245,3572
-6081,-2916,-4038,-232,-917,-234,-6396,3878,3474
-6148,-2925,-4095,-163,-913,-256,-6450,3956,3403
-6634,-2787,-4173,-1547,-308,-89,-6979,4793,2591
-6634,-2735,-4184,-1512,-293,-75,-6931,4793,2598
-6637,-2844,-3844,-653,-419,-96,-5378,5432,3396
-6561,-2942,-3915,-622,-444,-96,-5362,5352,3465
-6441,-3023,-4003,-592,-467,-95,-5353,5245,3572
-6081,-2916,-4038,-232,-917,-234,-6396,3878,3474
-6148,-2925,-4095,-163,-913,-256,-6450,3956,3403
-5875,-2184,-4095,672,-658,173,-5608,4989,2882
-5877,-2187,-3984,637,-667,221,-5571,5028,2848
-6637,-2844,-3844,-653,-419,-96,-5378,5432,3396
-6561,-2942,-3915,-622,-444,-96,-5362,5352,3465
-6441,-3023,-4003,-592,-467,-95,-5353,5245,3572
-6081,-2916,-4038,-232,-917,-234,-6396,3878,3474
-6148,-2925,-4095,-163,-913,-256,-6450,3956,3403
-5875,-2184,-4095,672,-658,173,-5608,4989,2882
-5877,-2187,-3984,637,-667,221,-5571,5028,2848
-9152,-2566,-3133,136,546,1485,-8320,6836,1080
-9428,-2721,-3199,-11,608,1580,-8703,7032,1081
-6441,-3023,-4003,-592,-467,-95,-5353,5245,3572
-6081,-2916,-4038,-232,-917,-234,-6396,3878,3474
-6148,-2925,-4095,-163,-913,-256,-6450,3956,3403
-5875,-2184,-4095,672,-658,173,-5608,4989,2882
-5877,-2187,-3984,637,-667,221,-5571,5028,2848
-9152,-2566,-3133,136,546,1485,-8320,6836,1080
-9428,-2721,-3199,-11,608,1580,-8703,7032,1081
-9456,-3301,-743,-3154,-1034,1421,-7134,6636,379
-9581,-3280,-757,-3126,-999,1361,-6988,6603,289
-6148,-2925,-4095,-163,-913,-256,-6450,3956,3403
-5875,-2184,-4095,672,-658,173,-5608,4989,2882
-5877,-2187,-3984,637,-667,221,-5571,5028,2848
-9152,-2566,-3133,136,546,1485,-8320,6836,1080
-9428,-2721,-3199,-11,608,1580,-8703,7032,1081
-9456,-3301,-743,-3154,-1034,1421,-7134,6636,379
-9581,-3280,-757,-3126,-999,1361,-6988,6603,289
-9071,-4455,16,-1555,-565,89,-6009,5818,-784
-8728,-4414,83,-1300,-469,-15,-5835,5748,-831
-5877,-2187,-3984,637,-667,221,-5571,5028,2848
-9152,-2566,-3133,136,546,1485,-8320,6836,1080
-9428,-2721,-3199,-11,608,1580,-8703,7032,1081
-9456,-3301,-743,-3154,-1034,1421,-7134,6636,379
-9581,-3280,-757,-3126,-999,1361,-6988,6603,289
-9071,-4455,16,-1555,-565,89,-6009,5818,-784
-8728,-4414,83,-1300,-469,-15,-5835,5748,-831
-6275,-2892,-713,-182,-455,-994,-3352,4449,-921
-6295,-2856,-787,-265,-390,-1015,-3348,4471,-907
-9428,-2721,-3199,-11,608,1580,-8703,7032,1081
-9456,-3301,-743,-3154,-1034,1421,-7134,6636,379
-9581,-3280,-757,-3126,-999,1361,-6988,6603,289
-9071,-4455,16,-1555,-565,89,-6009,5818,-784
-8728,-4414,83,-1300,-469,-15,-5835,5748,-831
-6275,-2892,-713,-182,-455,-994,-3352,4449,-921
-6295,-2856,-787,-265,-390,-1015,-3348,4471,-907
-6602,-2333,-1514,-1489,465,-647,-4837,6065,-397
-6609,-2335,-1473,-1452,496,-617,-4878,6146,-354
-9581,-3280,-757,-3126,-999,1361,-6988,6603,289
-9071,-4455,16,-1555,-565,89,-6009,5818,-784
-8728,-4414,83,-1300,-469,-15,-5835,5748,-831
-6275,-2892,-713,-182,-455,-994,-3352,4449,-921
-6295,-2856,-787,-265,-390,-1015,-3348,4471,-907
-6602,-2333,-1514,-1489,465,-647,-4837,6065,-397
-6609,-2335,-1473,-1452,496,-617,-4878,6146,-354
-7452,-2677,-1340,-78,350,-327,-6226,6275,-11
-7508,-2660,-1405,-63,309,-308,-6285,6278,12
-8728,-4414,83,-1300,-469,-15,-5835,5748,-831
-6275,-2892,-713,-182,-455,-994,-3352,4449,-921
-6295,-2856,-787,-265,-390,-1015,-3348,4471,-907
-6602,-2333,-1514,-1489,465,-647,-4837,6065,-397
-6609,-2335,-1473,-1452,496,-617,-4878,6146,-354
-7452,-2677,-1340,-78,350,-327,-6226,6275,-11
-7508,-2660,-1405,-63,309,-308,-6285,6278,12
-7526,-2181,-1829,1110,-272,-455,-5961,6079,242
-7436,-2149,-1812,1146,-258,-451,-5875,6015,248
-6295,-2856,-787,-265,-390,-1015,-3348,4471,-907
-6602,-2333,-1514,-1489,465,-647,-4837,6065,-397
-6609,-2335,-1473,-1452,496,-617,-4878,6146,-354
-7452,-2677,-1340,-78,350,-327,-6226,6275,-11
-7508,-2660,-1405,-63,309,-308,-6285,6278,12
-7526,-2181,-1829,1110,-272,-455,-5961,6079,242
-7436,-2149,-1812,1146,-258,-451,-5875,6015,248
-6620,-2362,-1922,815,185,-388,-5028,5068,602
-6640,-2368,-1959,736,209,-403,-5025,5067,596
-6609,-2335,-1473,-1452,496,-617,-4878,6146,-354
-7452,-2677,-1340,-78,350,-327,-6226,6275,-11
-7508,-2660,-1405,-63,309,-308,-6285,6278,12
-7526,-2181,-1829,1110,-272,-455,-5961,6079,242
-7436,-2149,-1812,1146,-258,-451,-5875,6015,248
-6620,-2362,-1922,815,185,-388,-5028,5068,602
-6640,-2368,-1959,736,209,-403,-5025,5067,596
-7808,-2525,-2540,-1505,-33,-439,-5726,6164,1858
-7834,-2521,-2581,-1619,-81,-416,-5875,6177,2097
-7508,-2660,-1405,-63,309,-308,-6285,6278,12
-7526,-2181,-1829,1110,-272,-455,-5961,6079,242
-7436,-2149,-1812,1146,-258,-451,-5875,6015,248
