15168,7172,32767,148,1242,660,6264,13260,6348
15168,7172,32767,148,1242,660,6264,13260,6348
12176,10764,32767,-365,1146,-603,6020,13672,6552
10372,12208,32767,-702,861,-764,5688,13532,6560
10372,12208,32767,-702,861,-764,5688,13532,6560
6568,14860,32767,-890,318,-970,5528,13396,6276
5128,15972,32767,-703,-318,-1015,5528,13584,5816
5128,15972,32767,-703,-318,-1015,5528,13584,5816
-392,20516,32767,138,1,-817,5544,13532,5304
-392,20516,32767,138,1,-817,5544,13532,5304
-3752,22952,32767,443,1873,-895,5952,13640,5408
-4552,25620,32767,94,1594,-885,5576,13932,5408
-4552,25620,32767,94,1594,-885,5576,13932,5408
-7024,28132,32767,-283,1738,-742,5612,14072,5284
-7024,28132,32767,-283,1738,-742,5612,14072,5284
-7948,28812,32767,-500,1585,282,5088,13932,4176
-8196,28656,30948,-691,1589,784,5280,13936,4056
-8196,28656,30948,-691,1589,784,5280,13936,4056
-9192,27344,26848,-922,1183,2233,4912,14152,3752
-9192,27344,26848,-922,1183,2233,4912,14152,3752
-10024,25684,24416,-1291,433,3434,4860,14640,3752
-10024,25684,24416,-1291,433,3434,4860,14640,3752
-10148,22576,22388,-1963,-644,4286,5488,14216,4372
-10148,22576,22388,-1963,-644,4286,5488,14216,4372
-9064,19576,21124,-2193,-785,4010,5756,13860,4244
-8460,18372,19964,-2371,-472,3710,5676,13892,4176
-8460,18372,19964,-2371,-472,3710,5676,13892,4176
-8568,16252,17264,-2334,578,2712,5296,13988,3944
-6076,15952,15772,-2255,904,2204,5512,14232,3844
-6076,15952,15772,-2255,904,2204,5512,14232,3844
-5680,13820,12912,-2183,1777,-1343,5524,14200,3916
-5680,13820,12912,-2183,1777,-1343,5524,14200,3916
-4836,11844,10840,-1423,3945,-8725,5704,14508,3720
-5156,11092,10332,-1341,4594,-12145,5652,14460,3736
-5156,11092,10332,-1341,4594,-12145,5652,14460,3736
-4784,9896,8516,-381,5374,-16326,5264,14124,3560
-4784,9896,8516,-381,5374,-16326,5264,14124,3560
-5360,8204,7076,-186,4238,-13696,6404,14140,4172
-5360,8204,7076,-186,4238,-13696,6404,14140,4172
-4312,5940,5904,-708,2027,-8197,5652,14164,4316
-4312,5940,5904,-708,2027,-8197,5652,14164,4316
-3772,4204,4984,-625,-1577,-1392,5580,14220,4248
