jumpingjack,-16276,-32768,-8572,761,-5188,6169,-8344,220,-6224
jumpingjack,-16276,-32768,-8572,761,-5188,6169,-8344,220,-6224
jumpingjack,-14756,-31168,-8392,403,-4574,8315,-6992,4848,72
jumpingjack,-14756,-31168,-8392,403,-4574,8315,-6992,4848,72
jumpingjack,-13168,-29744,-8356,1043,-4211,9558,-5924,6948,3224
jumpingjack,-13168,-29744,-8356,1043,-4211,9558,-5924,6948,3224
jumpingjack,-10076,-30792,-5416,1453,1568,8176,848,6084,10284
jumpingjack,-7628,-31404,-4712,1565,5346,6116,2440,6596,13872
jumpingjack,-7628,-31404,-4712,1565,5346,6116,2440,6596,13872
jumpingjack,-4632,-32280,-2628,784,172,4597,16436,-5828,14412
jumpingjack,-3760,-31644,-3176,64,-2516,4558,23732,-10352,10876
jumpingjack,-4260,-30252,-4380,14,-2296,3939,24696,-1216,9764
jumpingjack,-4260,-30252,-4380,14,-2296,3939,24696,-1216,9764
jumpingjack,-9292,-29076,-7336,-684,-2073,3438,8276,10016,-288
jumpingjack,-9204,-32768,-4320,-1364,-2176,2729,540,14316,-3828
jumpingjack,-3568,-32768,492,-1538,-2610,1781,-2084,11264,-696
jumpingjack,-280,-32768,4796,-1528,-3152,767,-1860,9844,-952
jumpingjack,5096,-32768,7692,-2110,-2842,681,644,9772,-1404
jumpingjack,7032,-32768,9544,-2891,-2977,1466,4120,6888,-5044
jumpingjack,8536,-32768,12276,-2952,-1921,1993,6760,6772,-5868
jumpingjack,8728,-32768,9824,-3178,-1788,3186,8164,12548,-2480
jumpingjack,17808,-32768,20276,-7194,-8299,5223,7676,21284,-6136
jumpingjack,18756,-32768,17368,-12616,-29144,7258,16968,32767,1900
jumpingjack,23232,-32768,22956,-10302,-32768,-2284,20704,32767,7736
jumpingjack,16576,-32768,26524,5839,-32768,-6805,13772,32767,160
jumpingjack,19868,-32768,32176,18824,-32768,-1286,5732,32767,-14400
jumpingjack,15752,-32768,32767,-6031,-32768,80,20272,29120,-5532
jumpingjack,15984,-32768,32767,-1399,1269,10828,32767,9400,-14828
jumpingjack,10532,-32768,32767,12033,18109,7527,32767,22364,-12976
jumpingjack,6100,-32768,32767,6695,6431,-1613,26916,32767,-22500
jumpingjack,52,-32768,32767,3031,4453,-2617,26720,32767,-14332
jumpingjack,-2512,-32768,31192,1539,6720,-3304,19816,32767,-10060
jumpingjack,-5032,-32768,27280,-765,1915,-4361,15964,32767,-520
jumpingjack,-5312,-32768,21536,-1876,3597,-4513,15996,32767,1116
jumpingjack,-6872,-32768,17188,-1702,10479,-7682,12768,28312,6984
jumpingjack,-4664,-32768,13272,-530,12069,-9877,15164,28540,7200
