window360,-11616,-11240,1468,-978,-152,1761,10896,10876,-1084
window361,-11616,-11240,1468,-978,-152,1761,10896,10876,-1084
window362,-11696,-10940,1416,-996,-202,1964,10780,11224,-880
window363,-11696,-10940,1416,-996,-202,1964,10780,11224,-880
window364,-11732,-10752,1400,-988,-215,2151,10704,11004,-816
window365,-11732,-10752,1400,-988,-215,2151,10704,11004,-816
window366,-11724,-10684,1400,-987,-74,2230,10680,11116,-784
window367,-11716,-10576,1304,-1025,-20,2254,10520,11104,-996
window368,-11716,-10576,1304,-1025,-20,2254,10520,11104,-996
window369,-11780,-10520,1148,-1054,-19,2191,10852,10892,-936
window370,-11760,-10512,1364,-1042,-63,2162,11032,10764,-932
window371,-11760,-10512,1364,-1042,-63,2162,11032,10764,-932
window372,-11660,-10256,1332,-1116,-163,2039,11156,11144,-1160
window373,-11660,-10256,1332,-1116,-163,2039,11156,11144,-1160
window374,-11552,-10228,1216,-1151,-293,1713,10984,11400,-1272
window375,-11540,-10072,1304,-1187,-285,1557,10724,11168,-1364
window376,-11564,-10028,1312,-1159,-337,1395,10808,11196,-1584
window377,-11548,-10000,1364,-1134,-344,1248,10572,11168,-1704
window378,-11512,-9896,1424,-1121,-324,1072,10740,11304,-1624
window379,-11624,-9836,1480,-1085,-313,901,10752,11184,-1436
window380,-11516,-9764,1632,-1057,-274,721,10540,11212,-1580
window381,-11732,-9864,1600,-1027,-221,624,10748,11268,-1536
window382,-11656,-9724,1668,-992,-181,522,10660,11156,-1692
window383,-11632,-9676,1764,-947,-71,492,10452,11276,-1384
window384,-11656,-9672,1772,-906,-30,504,10412,11296,-1308
window385,-11680,-9752,1748,-911,37,460,10432,11388,-1212
window386,-11588,-9644,1956,-863,105,486,10532,11472,-1252
window387,-11724,-9636,1976,-850,127,561,10768,11356,-1024
window388,-11676,-9572,1920,-827,174,614,10988,11160,-776
window389,-11656,-9660,2164,-873,160,692,10900,10852,-700
window390,-11608,-9816,2200,-868,199,768,10920,10856,-920
window391,-11716,-9988,2160,-903,230,851,10964,10988,-820
window392,-11848,-9980,2336,-912,275,899,10980,11044,-740
window393,-11768,-10060,2224,-935,325,959,11084,11020,-820
window394,-11704,-10236,2336,-971,341,1033,11032,10872,-720
window395,-11752,-10272,2200,-964,336,1082,11052,10876,-640
window396,-11720,-10332,2304,-975,374,1125,11016,10832,-748
window397,-11736,-10408,2136,-966,353,1166,11152,10780,-676
window398,-11608,-10480,2244,-972,347,1151,10972,10920,-532
window399,-11644,-10588,2248,-1002,299,1096,10748,11084,-792
window400,-11608,-10652,2236,-1012,242,1059,10812,11132,-808
window401,-11628,-10764,2244,-1032,229,989,10708,11020,-928
window402,-11580,-10844,2284,-1029,142,893,10476,11168,-824
window403,-11652,-10944,2340,-1047,131,816,10496,11088,-992
window404,-11604,-10936,2436,-1037,112,710,10576,11104,-876
window405,-11556,-11060,2500,-1038,84,620,10676,10980,-1156
window406,-11540,-11100,2588,-1048,115,562,10872,11032,-1060
window407,-11572,-11192,2556,-1029,76,519,10864,11276,-1168
window408,-11632,-11144,2680,-1001,129,479,10840,11556,-1316
window409,-11628,-11196,2592,-1003,171,478,10872,11328,-1412
window410,-11604,-11188,2592,-1001,238,483,10840,11168,-1308
window411,-11580,-11276,2716,-1004,230,472,10776,11184,-1252
window412,-11600,-11272,2844,-979,275,559,10736,11156,-1360
window413,-11564,-11244,2748,-960,270,587,10660,11072,-1308
window414,-11684,-11372,2832,-976,259,684,10416,10936,-1020
window415,-11608,-11400,2808,-973,296,762,10648,11108,-1220
window416,-11584,-11388,2768,-965,341,870,10692,11240,-1392
window417,-11588,-11504,2856,-943,303,966,10684,10924,-1324
window418,-11600,-11556,2672,-965,330,1057,10492,11048,-1380
window419,-11556,-11552,2700,-959,321,1150,10644,11232,-1356
window420,-11492,-11660,2764,-955,305,1214,10484,11280,-1476
window421,-11536,-11760,2708,-979,346,1241,10524,11304,-1364
window422,-11600,-11808,2764,-985,362,1258,10372,11204,-1340
window423,-11492,-11856,2660,-993,375,1251,10492,11220,-1124
window424,-11572,-11888,2644,-969,339,1265,10660,11328,-1344
window425,-11528,-11844,2576,-960,334,1293,10416,11204,-1448
window426,-11448,-11940,2548,-935,324,1302,10552,11172,-1440
window427,-11288,-11896,2616,-900,313,1274,10600,11308,-1464
window428,-11392,-11888,2692,-904,315,1233,10664,11124,-1504
window429,-11332,-11960,2524,-902,308,1223,10608,11020,-1468
window430,-11316,-11964,2596,-918,305,1211,10472,11284,-1564
window431,-11300,-12008,2520,-907,299,1226,10640,11276,-1292
window432,-11400,-12044,2480,-919,283,1263,10668,11236,-1308
window433,-11356,-11976,2540,-891,237,1308,10660,11276,-1200
window434,-11400,-11852,2448,-921,246,1381,10676,11224,-1372
window435,-11424,-11884,2340,-901,249,1433,10692,11324,-1300
window436,-11336,-11852,2376,-880,245,1502,10628,11200,-1144
