3480,-5083,203,-321,815,-346,3328,2596,653
2999,-5205,637,-313,814,-343,3330,2732,617
159,-6514,2307,-213,875,-300,3110,3745,821
74,-7051,2083,-198,887,-290,3521,3867,1188
908,-6742,2682,-154,955,-224,2896,4958,1626
319,-6894,3227,-155,961,-221,2678,6124,1230
17,-7006,3342,-159,955,-223,2963,6164,2043
-685,-7092,4024,-159,950,-226,3359,6132,2459
17,-7006,3342,-159,955,-223,2963,6164,2043
-685,-7092,4024,-159,950,-226,3359,6132,2459
-615,-7337,5211,-296,764,-205,9135,-350,17217
-816,-7288,5362,-325,748,-201,10272,-2606,22428
-853,-7333,5480,-349,731,-196,7292,-3221,13853
-768,-7417,5482,-380,723,-185,1359,6334,-883
-615,-7337,5211,-296,764,-205,9135,-350,17217
-816,-7288,5362,-325,748,-201,10272,-2606,22428
-853,-7333,5480,-349,731,-196,7292,-3221,13853
-768,-7417,5482,-380,723,-185,1359,6334,-883
17,-7396,6473,-569,566,-29,4583,4803,10916
-62,-7494,6560,-597,564,-40,3978,3470,9705
-345,-7659,6822,-618,570,-43,4761,1418,9326
-535,-7616,6970,-641,559,-52,6246,91,9475
-703,-7513,7156,-664,558,-58,6529,2311,9075
-853,-7333,5480,-349,731,-196,7292,-3221,13853
-768,-7417,5482,-380,723,-185,1359,6334,-883
17,-7396,6473,-569,566,-29,4583,4803,10916
-62,-7494,6560,-597,564,-40,3978,3470,9705
-345,-7659,6822,-618,570,-43,4761,1418,9326
-535,-7616,6970,-641,559,-52,6246,91,9475
-703,-7513,7156,-664,558,-58,6529,2311,9075
-1391,-9488,10515,-995,14,-129,5286,-288,11562
-1530,-9497,10748,-997,18,-122,5489,2441,8930
17,-7396,6473,-569,566,-29,4583,4803,10916
-62,-7494,6560,-597,564,-40,3978,3470,9705
-345,-7659,6822,-618,570,-43,4761,1418,9326
-535,-7616,6970,-641,559,-52,6246,91,9475
-703,-7513,7156,-664,558,-58,6529,2311,9075
-1391,-9488,10515,-995,14,-129,5286,-288,11562
-1530,-9497,10748,-997,18,-122,5489,2441,8930
-2749,-9042,13364,-685,-173,107,4700,6819,10674
-2923,-8694,13490,-695,-194,108,4935,7285,8763
-345,-7659,6822,-618,570,-43,4761,1418,9326
-535,-7616,6970,-641,559,-52,6246,91,9475
-703,-7513,7156,-664,558,-58,6529,2311,9075
-1391,-9488,10515,-995,14,-129,5286,-288,11562
-1530,-9497,10748,-997,18,-122,5489,2441,8930
-2749,-9042,13364,-685,-173,107,4700,6819,10674
-2923,-8694,13490,-695,-194,108,4935,7285,8763
-4271,-1692,14735,-1407,-580,308,4331,-521,10969
-4392,-1502,14737,-1474,-583,306,4303,-878,11223
-703,-7513,7156,-664,558,-58,6529,2311,9075
-1391,-9488,10515,-995,14,-129,5286,-288,11562
-1530,-9497,10748,-997,18,-122,5489,2441,8930
-2749,-9042,13364,-685,-173,107,4700,6819,10674
-2923,-8694,13490,-695,-194,108,4935,7285,8763
-4271,-1692,14735,-1407,-580,308,4331,-521,10969
-4392,-1502,14737,-1474,-583,306,4303,-878,11223
-5618,-1382,13355,-553,-833,-51,-2786,-3180,17722
-5665,-1131,13161,-493,-820,-70,-2666,-3568,17522
-1530,-9497,10748,-997,18,-122,5489,2441,8930
-2749,-9042,13364,-685,-173,107,4700,6819,10674
-2923,-8694,13490,-695,-194,108,4935,7285,8763
-4271,-1692,14735,-1407,-580,308,4331,-521,10969
-4392,-1502,14737,-1474,-583,306,4303,-878,11223
-5618,-1382,13355,-553,-833,-51,-2786,-3180,17722
-5665,-1131,13161,-493,-820,-70,-2666,-3568,17522
-4078,2205,11347,692,-613,272,-3673,-7692,13266
-3976,1792,11253,665,-620,267,-3558,-7063,14423
-2923,-8694,13490,-695,-194,108,4935,7285,8763
-4271,-1692,14735,-1407,-580,308,4331,-521,10969
