-16732,-4932,3004,-73,1319,876,3672,17048,2080
-16732,-4932,3004,-73,1319,876,3672,17048,2080
-16488,-5276,3320,-199,720,1627,2684,16828,2884
-16488,-5276,3320,-199,720,1627,2684,16828,2884
-16432,-4608,4120,-473,82,2363,2484,16776,1880
-16432,-4016,3992,-628,-242,2451,2608,16388,1304
-16324,-3668,4064,-816,-669,2484,1076,15604,1560
-16324,-3668,4064,-816,-669,2484,1076,15604,1560
-16316,-2488,4728,-1161,-1777,2265,2532,15136,896
-16316,-2488,4728,-1161,-1777,2265,2532,15136,896
-16480,-1424,5768,-1375,-3446,1903,3292,15484,828
-16812,-968,5960,-1452,-4181,1750,2728,15224,280
-16812,-968,5960,-1452,-4181,1750,2728,15224,280
-15840,2348,5408,-1523,-5050,1794,2564,15980,2012
-15220,4572,4772,-1551,-5038,2024,1184,15132,1312
-15220,4572,4772,-1551,-5038,2024,1184,15132,1312
-15104,6556,4388,-1278,-4303,2226,1280,15012,784
-15104,6556,4388,-1278,-4303,2226,1280,15012,784
-15552,5764,5120,-620,-3499,2632,512,14728,-1516
-15552,5764,5120,-620,-3499,2632,512,14728,-1516
-14756,4376,5316,31,-2680,3618,656,15036,-1948
-14756,4376,5316,31,-2680,3618,656,15036,-1948
-13788,3120,4572,991,-2051,4909,-872,13008,-2212
-13788,3120,4572,991,-2051,4909,-872,13008,-2212
-13328,1636,3552,1702,-1821,6105,184,13616,-1116
-13328,1636,3552,1702,-1821,6105,184,13616,-1116
-13616,16,2836,1628,-2531,6996,1444,13760,-1300
-14008,-512,2816,1522,-2560,7331,4536,13176,660
-14008,-512,2816,1522,-2560,7331,4536,13176,660
-14816,-1528,2464,748,-3254,7492,488,14384,512
-14816,-1528,2464,748,-3254,7492,488,14384,512
-15692,-2548,2320,-32,-3694,6599,3248,13580,2416
-15904,-3076,2252,-411,-3840,6009,3716,13996,3068
-15904,-3076,2252,-411,-3840,6009,3716,13996,3068
-15444,-4264,2420,-964,-3580,3869,1564,11836,2592
-14980,-4392,2636,-1052,-3236,2867,2004,12236,2168
-14980,-4392,2636,-1052,-3236,2867,2004,12236,2168
-13916,-4376,2500,-1066,-2077,844,-680,14288,152
-13916,-4376,2500,-1066,-2077,844,-680,14288,152
-13336,-3868,3296,-1093,-1358,-600,1368,15556,-2072
-13300,-4196,3464,-1094,-810,-905,56,15512,-2676
-13300,-4196,3464,-1094,-810,-905,56,15512,-2676
-12720,-4300,4480,-995,160,-700,-1284,16232,-4152
-12720,-4300,4480,-995,160,-700,-1284,16232,-4152
-12800,-4228,5696,-614,1042,-343,208,19112,-3476
-13052,-3100,5140,-375,1264,-149,-260,14088,-3112
-13052,-3100,5140,-375,1264,-149,-260,14088,-3112
-12640,-1304,6224,-130,1252,295,628,15260,-3464
-12640,-1304,6224,-130,1252,295,628,15260,-3464
-13412,216,6472,-145,1165,665,672,16260,-3716
-14088,12,7268,-202,1060,630,796,17024,-2968
-14088,12,7268,-202,1060,630,796,17024,-2968
-14596,-1352,8512,-198,816,823,1256,19140,-2532
-14668,-2304,8056,-218,493,1081,1312,17588,-2156
