-82,-6,-56,-35,-89,70,62,-64,114
72,-10,108,-78,29,68,-118,-70,-116
34,54,-94,-27,-25,13,-12,0,-108
80,-102,-86,-10,82,11,-4,-48,76
-106,-36,-24,-14,40,73,112,-66,-32
56,-26,-10,-3,-76,41,-10,82,18
84,-18,-116,-47,16,30,-6,-18,34
80,120,6,-50,30,-17,46,34,-60
-92,-34,-122,56,-48,8,-52,80,52
2,96,62,40,-112,-35,66,76,6
14,-74,-68,-91,95,69,100,114,12
114,-94,90,-11,48,82,84,96,-28
26,-50,56,73,-120,94,66,90,-66
52,14,-44,125,-53,94,-54,88,-14
34,-122,2,52,89,66,-76,-70,0
88,116,-54,52,92,62,-80,44,24
-84,-82,-4,101,-68,-88,20,-20,70
48,96,-48,72,-114,-126,56,58,-34
-18,-86,-66,-91,-115,-117,82,-70,80
-90,-28,2,108,81,113,100,98,108
-8,-16,-112,-20,-113,23,-128,-90,-104
-108,14,26,-32,46,54,-102,46,86
80,-60,40,42,-8,-120,-106,0,-30
-124,-64,-50,6,47,-42,-80,-6,38
94,-2,-54,55,-9,-30,74,-114,110
-42,60,10,-81,-68,18,-26,-94,-78
38,60,-6,-29,-32,37,-124,-42,-82
-114,-42,-102,117,-7,44,-52,-70,76
66,80,46,63,-52,-73,-90,28,-32
-4,-38,44,-112,10,-60,-90,76,-116
70,-80,74,-1,-15,7,-46,54,108
-128,-16,80,-109,98,-53,56,20,64
-8,28,26,12,92,35,30,68,62
-4,14,94,-59,-35,3,30,-66,-24
-82,-92,-40,37,49,69,-34,-54,24
126,-74,-42,-23,-123,75,34,4,-124
-36,-128,-44,14,-61,125,50,2,-12
-70,90,-22,-119,117,-116,-72,86,92
-14,10,-118,112,117,-33,-8,-28,-74
-62,-122,-110,49,21,-92,68,-114,-74
40,82,-68,96,114,-100,-10,50,110
94,-50,-108,-103,52,79,8,10,-42
14,22,-20,37,125,-98,-14,-70,70
32,-34,68,127,65,63,-38,22,124
10,-48,-114,39,23,8,126,20,110
76,-70,42,33,-82,-70,-96,60,32
110,94,106,-90,-92,33,-76,26,-120
54,-26,96,33,-68,-50,-104,6,-50
-18,88,74,33,66,-99,-54,-38,-110
-70,-76,58,-110,-64,115,108,112,82
106,10,24,-4,-90,35,0,4,-42
56,120,114,-94,95,3,0,-76,-76
14,-1,-1,-116,77,-21,0,-90,-1
24,96,-1,-124,10,-106,0,40,-1
-120,-4,-1,5,37,18,0,-54,-46
-106,72,-1,2,-100,90,-58,96,2
14,46,112,-56,97,-35,22,116,16
54,-46,-18,-39,-15,33,38,28,-110
84,-62,84,-14,-75,-48,50,92,-108
-80,-98,-8,-2,48,122,80,32,-116
-94,42,20,-50,-59,15,-22,-88,88
-30,10,-6,-62,-39,-102,-60,-80,-68
-64,48,100,10,-118,79,-14,62,-64
-96,-64,114,-126,62,18,0,68,60
106,-76,48,-105,82,-112,54,74,18
124,52,-38,17,26,-106,-124,94,48
-60,-20,-74,65,94,-20,78,46,-2
-114,-70,-20,49,25,-87,82,-68,28
-86,90,-16,-119,-18,42,-28,-32,-94
108,-58,16,29,-54,67,-66,16,38
46,88,20,40,-57,-15,24,40,-128
-56,94,108,78,-107,72,120,16,-36
76,-70,-8,-51,42,-36,62,-22,80
-102,124,-98,-14,58,36,102,118,100
-28,124,-68,63,-46,-2,122,-70,-126
-112,-4,124,38,104,-121,100,-96,18
-22,16,70,14,122,97,-68,-10,18
40,-90,110,-17,43,-76,-118,-50,-122
-120,32,-24,-5,-73,-78,50,10,60
-14,-64,-12,-75,-7,-71,124,104,20
-28,118,70,58,23,-58,-68,32,26
124,-6,-98,-59,50,-119,122,-38,44
118,110,-102,-128,-66,32,70,36,-44
-84,20,124,12,-34,-43,-4,28,-32
14,18,-78,-62,98,51,-98,98,20
-44,-46,6,-48,92,17,-6,2,-52
-110,86,-38,-41,43,-78,76,-106,74
-116,-12,92,-94,-118,83,46,56,50
124,-22,-118,90,36,0,-84,94,-74
28,-112,-44,-116,45,-35,-90,-46,-40
-116,-28,92,-40,-36,-77,-118,62,-6
112,-60,14,-24,72,-119,-94,-104,-10
-12,-34,-66,88,-66,-47,48,-30,-36
-122,74,2,64,-86,-40,-42,48,-48
42,-98,66,-77,-36,43,76,-30,36
-2,74,-56,-39,-54,63,28,-64,-8
30,-8,-88,-52,-42,-65,-36,50,60
-30,100,88,-43,-56,-52,126,-128,10
-4,-110,-100,-22,48,48,-64,-100,120
68,-110,-16,-104,102,51,100,-116,104
112,96,-94,12,121,44,126,54,32
-116,20,108,-37,27,0,-128,-1,16
-2,34,70,-56,30,-26,-90,-1,-50
-24,-46,126,-90,-85,100,-84,-1,42
-18,20,-1,35,117,19,-74,-1,-28
58,-96,-1,117,-113,1,116,-1,-10
42,74,-1,-12,-58,-37,-104,-1,64
-122,110,-1,-89,-82,-92,74,-1,-66
4,0,-1,92,-124,5,102,-1,-1
-64,0,-1,64,-100,33,-108,-1,60
48,18,-1,-97,-21,43,38,-1,110
-20,38,-1,-111,87,-103,96,-1,16
114,-44,-1,-55,-89,90,-92,-1,92
-86,-104,-1,-117,-99,-27,-126,-1,14
-98,118,-38,35,-30,-98,70,-20,-22
92,40,64,-106,11,-43,-58,-22,-98
-30,-16,70,123,-18,-105,-122,56,-120
-34,16,2,44,102,7,-32,12,-18
74,124,-70,-95,-47,115,56,112,-120
-40,6,94,-97,77,92,-44,-82,28
74,-72,104,56,-9,72,-28,-12,106
110,-100,110,42,49,46,70,50,-78
16,114,38,19,50,-38,-8,18,-102
24,-32,-26,-95,-97,27,-26,8,76
-84,50,126,-6,-78,15,-98,-106,-22
-84,-102,-46,-20,64,-95,-62,-126,58
-82,80,48,109,-54,34,-98,8,-6
-40,-68,-102,-64,-62,-46,122,50,-18
30,-36,-20,121,-52,98,60,100,12
66,16,-32,45,45,-49,2,-16,56
68,-26,-78,85,-73,80,-118,-16,-26
-100,34,66,127,-68,83,-8,62,54
-110,120,-58,-128,-55,-82,18,-96,-74
80,64,-60,-126,109,22,78,-58,-10
68,-38,-6,79,-28,-81,92,-34,-36
-114,34,34,-94,-78,29,-30,-102,-98
80,14,84,20,-86,92,-52,20,-2
-26,-4,-128,-17,-78,-2,-74,40,124
2,-84,-66,-76,-79,-110,68,-18,-80
72,102,76,-68,94,-24,-122,-124,-102
-64,-40,-122,107,-65,11,-108,-24,34
30,18,110,-42,-123,46,-102,-4,-14
86,-100,-8,70,-52,-60,124,86,42
-6,-32,6,87,47,59,126,-80,-100
36,100,112,-70,70,-108,118,44,-24
-38,-58,-72,-50,-39,121,-120,56,-80
-98,-70,-40,41,-2,15,-82,78,-114
92,-68,-82,-32,-24,-67,-30,100,46
20,42,98,84,-43,-5,6,100,64
114,-30,-76,8,20,6,86,-74,78
100,12,-42,-66,52,3,-106,80,-40
-112,-80,32,50,-15,127,-6,-64,-74
-100,24,-98,74,-52,-30,12,-22,114
54,66,96,84,99,114,-34,100,-42
-78,-84,46,51,-115,65,-16,-56,110
-30,24,58,112,92,50,-24,78,96
-2,114,-114,-84,-10,39,-66,28,-80
-122,-8,52,101,121,69,-112,-114,-106
-116,44,120,-21,-25,83,-122,76,22
50,-106,124,-33,-8,-50,-8,60,18
0,-1,-1,9,-94,-31,0,0,-1
0,106,-1,32,105,105,0,0,-1
42,-66,-1,8,-78,83,-78,30,28
114,-118,-1,13,-23,12,4,-58,-118
92,102,-128,120,115,-83,-80,20,-128
-62,110,-10,42,71,-78,-122,74,-20
-128,-76,-10,24,77,-122,106,82,-52
-32,-106,40,68,56,-23,102,108,72
-32,-88,82,18,104,-60,-28,32,-94
-116,-22,-92,65,-4,50,-116,86,78
38,4,-104,-46,97,10,-68,-100,-26
22,-4,52,-128,51,-113,-34,14,118
36,-100,-58,-123,106,-50,68,-110,-26
116,74,-114,-25,118,4,12,-50,38
72,-32,-100,9,-65,-92,-56,104,104
-78,124,98,48,-103,-54,82,-110,-24
