120,-46,90,41,21,-120,-24,44,-114
2,-106,-30,12,-11,-125,-58,74,-14
10,-108,-116,-51,34,-57,-70,42,76
10,-114,-70,-43,-35,-67,-98,-126,-112
12,34,0,-126,-25,-106,48,-6,86
54,46,58,-91,-63,-123,-12,62,-84
-28,-56,-20,43,48,-16,16,-114,80
0,-100,38,96,40,-41,42,74,-4
-116,-90,-56,45,-24,-126,-78,0,58
-82,-62,-56,50,-25,97,6,-32,16
102,86,-22,10,20,116,-10,52,-48
120,78,90,12,12,111,-118,-124,84
4,120,-8,-10,-45,-93,-28,126,-4
118,122,50,17,-9,-91,-42,-108,44
-88,54,-102,-48,-30,-51,26,-114,-88
-110,62,-34,-25,-42,-50,36,-2,-116
96,100,-98,111,8,63,106,62,76
58,50,-50,70,5,73,-110,14,120
78,108,-36,-32,-3,31,30,56,-20
96,124,34,-56,-5,55,102,30,-10
76,-110,120,51,60,57,8,-18,-44
-66,-74,-68,32,27,79,20,-6,78
-106,-24,72,72,-70,-11,-18,70,-100
-76,60,-18,52,-95,0,56,112,-26
-78,-106,-102,18,-27,1,-14,-12,46
-118,-80,-104,9,-35,3,122,12,46
-4,-54,94,-120,-22,-24,-52,-74,-74
-22,-78,50,127,-19,-33,-72,70,-26
92,76,76,-58,107,-44,-12,122,116
-100,66,64,-47,122,-58,-48,-126,72
108,48,-58,37,-117,-12,106,116,-62
38,18,-38,35,-95,-15,102,-122,-62
58,-60,46,81,126,57,4,10,-34
116,-42,66,82,-116,73,50,-12,-86
84,54,-66,-118,-41,124,-8,-32,50
8,120,-116,-116,-30,125,-10,-2,118
-124,56,118,-42,35,125,34,-10,26
76,64,74,-46,40,126,-8,-16,68
-126,-112,-38,15,-73,80,-44,-38,108
62,92,-42,13,-63,67,-20,122,88
-126,48,-66,-124,-57,41,56,-22,-90
16,52,-80,-113,-65,49,102,-22,-80
-38,-102,-60,-47,123,76,48,-8,-52
-2,-50,-84,-42,126,78,48,-102,-32
98,20,-14,-83,99,-121,-104,-26,-62
-116,56,-4,-81,98,-114,-108,0,-70
82,-78,-2,-66,74,-35,-118,102,-38
-104,-8,92,-64,64,-41,-100,98,-34
-38,-106,-76,-52,16,-15,108,122,94
12,-40,124,-46,19,-13,-100,-114,4
10,116,-62,-50,-11,-3,2,90,66
-30,-90,-24,-62,-17,0,-8,106,-46
-8,-50,108,-44,-85,-4,-34,14,-50
-40,-60,114,-40,-85,-8,-36,74,30
8,-18,32,-52,-94,-21,-88,10,-74
-86,-86,-8,-36,-98,-17,-58,46,-48
2,-106,100,58,-128,-13,-104,-16,22
14,-92,-52,69,-118,-20,-80,40,38
60,-100,-56,-77,80,0,-102,-112,-100
-4,58,-90,-68,67,12,94,98,-26
12,40,22,-8,-115,8,108,80,110
-12,82,-4,-10,118,-5,-124,104,114
-16,-34,22,-1,-85,10,84,40,6
28,-36,18,-8,-93,17,124,78,24
62,-16,50,-102,-26,8,-66,-112,-84
66,-36,40,-99,-49,5,-8,-116,-114
-104,106,112,28,-40,11,54,-106,48
0,108,80,19,-17,16,80,-86,94
-16,-48,-22,-4,-13,108,-16,96,44
0,-28,-102,-6,-24,122,4,108,52
84,60,4,-71,-37,-46,-46,-46,12
64,14,38,-84,-38,-50,-34,-30,16
-42,-16,-108,-63,71,-2,122,114,-90
-12,-10,-110,-60,78,-2,-112,-108,-28
-36,-128,68,-28,-46,-39,-128,118,-114
-126,-118,68,-26,-25,-49,126,118,-104
116,32,-90,-52,61,121,14,42,-6
-92,28,-52,-49,74,115,10,94,78
-36,118,-20,-45,-61,78,18,104,126
-24,52,24,-51,-65,73,112,-108,-90
106,-108,-84,-16,-64,74,124,46,70
-94,-102,-74,-7,-70,80,-98,48,-120
-80,32,-34,-88,102,94,-16,-128,104
-4,76,-38,-54,81,101,-10,-114,-70
-42,-60,-80,100,118,121,16,36,-58
-2,-68,98,104,84,120,48,4,78
-64,-66,34,66,37,-117,-74,-16,-86
64,-56,-18,64,34,-120,-104,4,-28
34,14,74,-21,99,-27,52,-104,32
-28,-14,50,-26,116,-33,98,106,48
-96,44,8,31,-125,121,76,-104,22
-82,44,90,12,-91,-114,90,-86,54
124,116,70,24,-2,30,30,-30,78
54,22,98,-5,22,41,8,-48,44
118,-62,-108,-37,41,-111,-36,64,-68
114,-80,62,-48,51,-106,-60,68,-58
122,72,-22,-21,47,-85,32,122,78
-82,88,28,-38,76,-88,24,122,40
110,-114,-84,25,-79,116,-26,-42,100
112,114,-116,5,-40,118,2,8,64
58,-112,104,121,94,52,-58,62,34
126,-34,-112,-126,126,51,-34,-8,4
112,-102,-52,120,-106,38,-30,32,104
68,-108,-40,-104,-91,48,16,-18,92
-24,-2,-90,112,49,85,52,34,-102
-52,-6,-60,117,34,82,0,16,116
92,-30,16,-128,14,13,-34,88,-62
86,-60,16,-119,-8,-4,-88,98,-48
-90,50,-46,10,24,-13,-76,-62,-52
72,74,-92,26,19,-35,-84,-94,-28
-60,-96,-26,-12,105,-62,-126,72,-102
-18,-78,48,-59,-103,-28,-114,36,-92
-94,78,-18,92,67,107,54,-102,-2
102,90,-32,123,60,47,36,-10,-66
-36,-24,-24,-109,108,23,-124,18,118
32,-42,-126,-64,104,-1,124,-6,112
100,126,106,105,48,-39,-110,98,-70
-56,-92,70,-99,56,-47,-84,116,114
-74,-106,70,39,-62,-44,104,-108,-48
-24,-98,-78,59,-54,-37,70,86,-98
-36,86,-20,-64,-125,54,-108,-104,-84
38,68,100,-45,-123,61,26,-104,124
-4,10,78,47,-96,-107,-68,-94,-124
112,0,68,48,-127,-101,-104,-84,-16
114,-36,-4,-109,-21,-123,32,56,-78
100,-58,12,-105,-50,118,106,70,-92
62,-12,-60,30,64,43,-40,-64,86
74,-68,-30,49,51,29,50,-44,68
